sensitivity_group,status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path
tqqq_soxl,OK,2024-09-19,2025-03-18,1000.0,1011.732126378971,11.732126378970976,11.732126378970976,0.0,0.0117321263789709,0.0239501793316536,0.1838498814398923,2024-12-16,2025-02-28,61,0.3653874832376831,0.2489991329020862,0.2889532908638418,0.1302703006609439,1928.6285109586695,2.018637196909866,1.928637196909866,0.0899999999999999,5.064812245881001,6.667314133089789,0.0,12,9,9,1.0,0.1541399183107581,1.2331193464860652,105.44444444444444,105.0,60,48,0.0598393099254275,-0.0962626306144456,0.6213061608475281,0.3786938391524719,1.8639184825425843,0.110010468376938,-0.1008422998762696,"{'2024-09': 0.010708653224948073, '2024-10': -0.03133036395155031, '2024-11': 0.11001046837693806, '2024-12': -0.0013481762858581492, '2025-01': 0.03678051937650273, '2025-02': -0.10084229987626969, '2025-03': 0.0}","{'2024': 0.08528261088942224, '2025': -0.06777081266433738}",979.042783270428,1239.6397468690182,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L08__TQQQ_SOXL__vol_target_40/base/W3
tqqq_soxl,OK,2025-03-19,2025-09-18,1000.0,1208.2901176427704,208.2901176427704,208.2901176427704,0.0,0.2082901176427702,0.4588333386877921,0.0754376591013576,2025-07-28,2025-08-01,9,0.2002677050892421,1.9753014453979905,1.9328682266638595,6.082284950959384,6764.454623326139,6.8639895847996035,6.763989584799604,0.0999999999999999,0.7375312475699999,141.31035944009017,66.24222695511016,11,10,10,1.0,0.9158472645824778,3.663389058329911,23.2,18.0,56,32,0.0559549083869532,-0.0555770531961682,0.312398882460938,0.687601117539062,0.9371966473828136,0.0976511033906661,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.016417604310819733, '2025-06': 0.0673967505386508, '2025-07': 0.0029660131380999655, '2025-08': 0.011632175411454115, '2025-09': 0.09765110339066618}",{'2025': 0.2082901176427694},998.53628559082,1208.2901176427704,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L08__TQQQ_SOXL__vol_target_40/base/W4
tqqq_soxl,OK,2025-09-19,2026-03-18,1000.0,1161.9437093474053,161.94370934740527,161.94370934740527,0.0,0.1619437093474052,0.356036595012636,0.1833801141753961,2025-10-29,2025-12-17,56,0.4348313198174345,0.91987733300008,1.1368011248582002,1.941522376150887,5337.455026263186,5.497622467594714,5.337622467594714,0.16,0.0,161.94370934740544,2.0883718285356638e-14,11,16,16,1.0,1.101746292638935,4.774233934768719,74.1875,73.5,60,49,0.0829133162146757,-0.1189811379095181,0.3935750761755351,0.6064249238244648,1.1807252285266057,0.1959955627052236,-0.107325646804547,"{'2025-09': 0.0022816099473050855, '2025-10': 0.19599556270522367, '2025-11': -0.10732564680454704, '2025-12': -0.01754521163465894, '2026-01': 0.15520507933962624, '2026-02': 0.0054330216421816235, '2026-03': -0.04841433071775747}","{'2025': 0.05129587777821509, '2026': 0.10524899213248151}",983.2570224202,1290.7457597536202,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L08__TQQQ_SOXL__vol_target_40/base/W5
tqqq_soxl,OK,2026-03-19,2026-09-18,1000.0,1428.7485009540378,428.7485009540378,428.7485009540378,0.0,0.4287485009540377,1.0383394541709483,0.2298032546755078,2026-06-22,2026-07-29,62,0.4320889729325533,1.856022072185526,2.5670409937753544,4.518384457335596,7994.198949949853,8.16463586296255,7.994635862962549,0.17,0.0,428.7485116132123,-1.065917479903482e-05,13,17,17,1.0,0.8613337024013525,2.7993345328043957,43.35294117647059,35.0,72,48,0.0706869241074912,-0.0979622525523707,0.3504246598835967,0.6495753401164033,1.0512739796507902,0.3787481710787952,-0.1809118393986929,"{'2026-03': -0.028773467625399896, '2026-04': 0.3787481710787952, '2026-05': 0.2639571918409369, '2026-06': 0.04968318097735591, '2026-07': -0.18091183939869293, '2026-08': 0.004505316321079311, '2026-09': -0.02258993208259219}",{'2026': 0.42874850095403794},962.08753650986,1833.5665418732451,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L08__TQQQ_SOXL__vol_target_40/base/W6
tqqq_soxl,OK,2023-09-19,2024-03-18,1000.0,1311.8106637155383,311.81066371553834,311.81066371553834,0.0,0.3118106637155384,0.7292539842365999,0.1135621100763711,2024-03-07,2024-03-18,7,0.3489420553640414,1.7415816215817266,2.5448149282728956,6.421631156256011,9160.79061136896,23.020746348361957,22.900746348361956,0.1199999999999999,4.106280168900001,212.7905361074045,94.91384743923388,15,12,12,1.0,1.5639469002646142,3.1278938005292285,41.333333333333336,31.5,57,45,0.0799971527162259,-0.0592570677574335,0.447751261278606,0.5522487387213939,1.3432537838358185,0.1659563627579534,-0.0694404982667796,"{'2023-09': -0.06944049826677967, '2023-10': -0.010874315813970137, '2023-11': 0.1017446389333223, '2023-12': 0.09437888335344025, '2024-01': 0.005843599550340084, '2024-02': 0.16595636275795345, '2024-03': 0.00789229676729275}","{'2023': 0.10979886808351247, '2024': 0.18202559170102295}",916.4429835624328,1479.8675447284384,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L08__TQQQ_SOXL__vol_target_40/stress/W1
tqqq_soxl,OK,2024-03-19,2024-09-18,1000.0,659.5598269445989,-340.44017305540115,-340.44017305540115,0.0,-0.3404401730554012,-0.5642382039582678,0.4142359762839899,2024-07-10,2024-09-18,49,0.4260219317415348,-1.7180675833844408,-1.8069565900098556,-1.3621178175297843,10087.072198479977,25.333364818274323,25.21336481827432,0.12,6.371184752873001,-334.1621349535012,-12.649222854773424,16,12,12,1.0,0.3154893245164804,0.4416850543230725,29.166666666666668,17.5,67,54,0.0709260201466037,-0.1299739896613253,0.4420619424908091,0.5579380575091908,1.3261858274724274,0.1127163209349366,-0.2466272291710318,"{'2024-03': 0.042881510886420005, '2024-04': -0.186059888321922, '2024-05': 0.11271632093493666, '2024-06': 0.07365596112846862, '2024-07': -0.054999777774642045, '2024-08': -0.24662722917103186, '2024-09': -0.08644363455317994}",{'2024': -0.340440173055401},659.5598269445989,1125.9821365614737,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L08__TQQQ_SOXL__vol_target_40/stress/W2
tqqq_soxl,OK,2024-09-19,2025-03-18,1000.0,1008.9116933349744,8.91169333497453,8.91169333497453,0.0,0.0089116933349744,0.0181662448363895,0.1850434628724174,2024-12-16,2025-03-13,61,0.3653492764133911,0.2333297006840491,0.2733909023487307,0.0981728538495556,1925.9344884048376,4.9048909462872965,4.814890946287297,0.0899999999999999,5.060480306262001,3.8512274946453577,-1.4465932725397113e-05,12,9,9,1.0,0.1406909444842034,1.1255275558736275,105.44444444444444,105.0,65,55,0.059844115390103,-0.0962644531047318,0.6213717743925908,0.3786282256074091,1.8641153231777725,0.1098512996244607,-0.1018742817406451,"{'2024-09': 0.009872258480708052, '2024-10': -0.0315177640695089, '2024-11': 0.10985129962446072, '2024-12': -0.0017112075045528918, '2025-01': 0.036661422806946176, '2025-02': -0.10187428174064517, '2025-03': -1.48774169650423e-08}","{'2024': 0.08362518910405026, '2025': -0.06894772890139977}",978.0433428975704,1237.9944760870455,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L08__TQQQ_SOXL__vol_target_40/stress/W3
tqqq_soxl,OK,2025-03-19,2025-09-18,1000.0,1197.1771106277006,197.1771106277006,197.1771106277006,0.0,0.1971771106277005,0.4321763183942673,0.0759478216528943,2025-07-28,2025-08-01,9,0.2005250868696513,1.8814599282795297,1.8404116900090364,5.690437315891034,6736.158566571701,16.9375187230995,16.8375187230995,0.0999999999999999,0.7365302308000001,131.66007131777508,64.78050907912508,11,10,10,1.0,0.850674285233573,3.402697140934292,32.9,18.0,56,32,0.0560078422935543,-0.0556060313654126,0.3124313662079191,0.6875686337920809,0.9372940986237572,0.0943424657143841,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.015901479621849735, '2025-06': 0.06646198324367325, '2025-07': 0.0006715798938097262, '2025-08': 0.009059128430439323, '2025-09': 0.0943424657143841}",{'2025': 0.19717711062769983},998.02890458185,1197.1771106277006,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L08__TQQQ_SOXL__vol_target_40/stress/W4
tqqq_soxl,OK,2025-09-19,2026-03-18,1000.0,1153.1164823193255,153.11648231932554,153.11648231932554,0.0,0.1531164823193256,0.3352143590281824,0.1877855561568339,2025-10-29,2025-12-17,56,0.4351104251578574,0.8839098576633214,1.0923290582262997,1.7850912811857564,5318.664072811024,13.457701270674576,13.297701270674576,0.16,0.0,153.11648231932557,6.892709183707644e-15,11,16,16,1.0,1.4551237369223229,4.365371210766968,39.1875,35.0,59,49,0.0829255666409189,-0.1189966254553391,0.3936110987935109,0.606388901206489,1.180833296380533,0.1955045612055979,-0.1105106279697847,"{'2025-09': 0.0012633394050625135, '2025-10': 0.1955045612055979, '2025-11': -0.11051062796978472, '2025-12': -0.01939066618602414, '2026-01': 0.15506251567701712, '2026-02': 0.005358839381944369, '2026-03': -0.048934888723553005}","{'2025': 0.044086158910400464, '2026': 0.10442655759626995}",982.2719744005,1281.6432074260629,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L08__TQQQ_SOXL__vol_target_40/stress/W5
tqqq_soxl,OK,2026-03-19,2026-09-18,1000.0,1416.5733194029158,416.5733194029158,416.5733194029158,0.0,0.4165733194029157,1.0038180454744872,0.2308542334795905,2026-06-22,2026-07-29,62,0.4322423605936397,1.8161327046710711,2.510701570984991,4.348276530797228,7963.093773976691,20.08046352108457,19.91046352108457,0.17,0.0,416.5733194029153,-4.823025312461478e-15,13,17,17,1.0,0.8319450601663695,2.7038214455407004,40.05882352941177,23.0,67,48,0.0706897550227103,-0.0979638654749117,0.3505266320526827,0.6494733679473172,1.0515798961580478,0.3777971152932886,-0.1826321550752702,"{'2026-03': -0.029908206743500032, '2026-04': 0.37779711529328863, '2026-05': 0.2633861249737677, '2026-06': 0.04947951542151929, '2026-07': -0.1826321550752702, '2026-08': 0.0015538806442316755, '2026-09': -0.02357470790202254}",{'2026': 0.4165733194029144},961.49916171965,1829.121871648963,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_40,b,TQQQ_SOXL,L08,vol_target_40,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L08__TQQQ_SOXL__vol_target_40/stress/W6
tqqq_soxl,OK,2023-09-19,2024-03-18,1000.0,1245.1666957544753,245.1666957544753,245.1666957544753,0.0,0.2451666957544753,0.5565564604517748,0.1648276449360836,2024-03-07,2024-03-18,7,0.5007884259471528,1.129649762477188,1.5836396896737206,3.376596569511108,9247.432151600417,9.366915930479616,9.246915930479616,0.1199999999999999,5.314772924954999,109.49286816871974,130.35905466080067,11,12,12,1.0,1.1827056108999787,1.6557878552599703,40.166666666666664,31.5,56,46,0.1203670420040525,-0.0866073086959459,0.5803844376133757,0.4196155623866243,1.7411533128401273,0.2576596788024778,-0.1290800228521679,"{'2023-09': -0.08082009770366494, '2023-10': -0.0069227176601701634, '2023-11': 0.1415080406314304, '2023-12': 0.08051440294218315, '2024-01': -0.1290800228521679, '2024-02': 0.25765967880247787, '2024-03': 0.009701505738663796}","{'2023': 0.125882586909686, '2024': 0.10594720109509814}",904.0232913448152,1490.909856156795,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L08__TQQQ_SOXL__vol_target_60/base/W1
tqqq_soxl,OK,2024-03-19,2024-09-18,1000.0,693.4298059340267,-306.5701940659733,-306.5701940659733,0.0,-0.3065701940659733,-0.5184330879299317,0.4237675965090933,2024-06-18,2024-09-18,63,0.5002901316377018,-1.1960769886743683,-1.3686181768940784,-1.2233901133561706,9933.6818236036,10.042791575099391,9.932791575099392,0.11,6.884394009126,-294.24780362159953,-19.206784453499875,15,11,11,1.0,0.5689056778732059,0.4740880648943383,26.181818181818183,14.0,52,52,0.0900755981522276,-0.156283192026124,0.5380817272028554,0.4619182727971446,1.6142451816085666,0.1714717731502002,-0.2200544602348326,"{'2024-03': 0.05372117984185265, '2024-04': -0.22005446023483266, '2024-05': 0.17147177315020024, '2024-06': 0.09968990408589251, '2024-07': -0.15781933159831407, '2024-08': -0.11014732864211019, '2024-09': -0.12604902060687162}",{'2024': -0.3065701940659723},693.4298059340267,1203.3856508816923,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L08__TQQQ_SOXL__vol_target_60/base/W2
tqqq_soxl,OK,2024-09-19,2025-03-18,1000.0,1000.731873741415,0.7318737414150291,0.7318737414150291,0.0,0.000731873741415,0.0014856531054867,0.2296839073389266,2024-12-16,2025-02-28,61,0.4785499567880129,0.2440760407720408,0.2888838665850672,0.0064682507481662,1975.6679641189096,1.9856641804698631,1.9756641804698631,0.01,6.501186831885001,-5.769313090469978,0.0,5,1,1,,,,157.0,157.0,60,48,0.0802071780934705,-0.1070942050726858,0.8349802709254188,0.1650197290745811,2.5049408127762565,0.1484665806776612,-0.13512530775695,"{'2024-09': 0.016062979837421887, '2024-10': -0.04514207765722289, '2024-11': 0.14846658067766128, '2024-12': -0.0060004441413101794, '2025-01': 0.0447216793941827, '2025-02': -0.13512530775695009, '2025-03': 0.0}","{'2024': 0.10755151731719503, '2025': -0.09644665905431427}",970.195785896972,1299.1184830169725,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L08__TQQQ_SOXL__vol_target_60/base/W3
tqqq_soxl,OK,2025-03-19,2025-09-18,1000.0,1213.3779067390756,213.37790673907557,213.37790673907557,0.0,0.2133779067390755,0.4711193902842154,0.1008080235977268,2025-08-28,2025-09-02,14,0.2381687623634392,1.729936074475651,1.7825364394917296,4.673431473710974,6598.017576299304,6.687190224354539,6.597190224354539,0.09,1.13385270843,110.2385966874654,102.00545734318024,10,9,9,1.0,0.2932840495922678,2.3462723967381427,27.22222222222222,21.0,56,32,0.0884427039719777,-0.0765280423043721,0.3139948452539199,0.6860051547460801,0.94198453576176,0.1024401260371941,-0.0307772214797895,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.024586891818370482, '2025-06': 0.1024401260371941, '2025-07': 0.020961102744414317, '2025-08': -0.030777221479789563, '2025-09': 0.08557408418912771}",{'2025': 0.21337790673907775},997.44334429837,1213.3779067390756,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L08__TQQQ_SOXL__vol_target_60/base/W4
tqqq_soxl,OK,2025-09-19,2026-03-18,1000.0,1211.4444533726,211.44445337260004,211.44445337260004,0.0,0.2114444533726001,0.4758312337003429,0.2729505663117588,2025-10-29,2025-12-17,60,0.6465299059350502,0.929017762898932,1.1510943868401975,1.743287219110796,6683.6711591112,6.843889447399663,6.683889447399663,0.16,0.0,211.4444480993168,5.273283435955192e-06,10,16,16,1.0,2.556582761868099,7.669748285604297,39.1875,35.0,66,53,0.1328734666032049,-0.1779187216859664,0.5574644338178869,0.4425355661821131,1.6723933014536607,0.2903554768343823,-0.1405916907014579,"{'2025-09': 0.002989209120300318, '2025-10': 0.29035547683438234, '2025-11': -0.14059169070145794, '2025-12': -0.057932638240740464, '2026-01': 0.23849478090135512, '2026-02': 0.0074213662660791435, '2026-03': -0.07336002569875255}","{'2025': 0.04782109194988049, '2026': 0.15615581961443037}",962.9856122631054,1420.411999966845,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L08__TQQQ_SOXL__vol_target_60/base/W5
tqqq_soxl,OK,2026-03-19,2026-09-18,1000.0,1657.1508779838848,657.1508779838848,657.1508779838848,0.0,0.6571508779838848,1.7404701610739617,0.3284185196632744,2026-06-22,2026-07-29,62,0.6373599032022996,1.8938602591431688,2.611471547499666,5.299549376382475,13063.612426955213,13.22428280211529,13.06428280211529,0.16,0.0,657.150877983885,-9.467266970375423e-15,13,16,16,1.0,1.1938638269717972,2.626500419337954,41.6875,25.5,66,50,0.1046214206555038,-0.143889062203207,0.514124085747204,0.4858759142527959,1.542372257241612,0.5995745932569758,-0.2626366365307815,"{'2026-03': -0.04315519954839986, '2026-04': 0.5995745932569758, '2026-05': 0.39394926583300793, '2026-06': 0.0732075366588234, '2026-07': -0.2626366365307815, '2026-08': 0.015788422497699628, '2026-09': -0.0337254143954856}",{'2026': 0.6571508779838853},943.13130725556,2401.37223004556,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L08__TQQQ_SOXL__vol_target_60/base/W6
tqqq_soxl,OK,2023-09-19,2024-03-18,1000.0,1227.9008060654355,227.90080606543552,227.90080606543552,0.0,0.2279008060654355,0.5133088334113394,0.1649429033382652,2024-03-07,2024-03-18,7,0.5008772071204511,1.0732237905611586,1.5064593560126225,3.112039518054588,9189.614313275248,23.090853082999473,22.970853082999472,0.1199999999999999,5.298256788434999,94.98707831249814,127.61547096450252,11,12,12,1.0,1.5438960440345462,1.5438960440345464,22.666666666666668,21.5,56,46,0.1203768307703816,-0.0866115266824004,0.5807413590782337,0.4192586409217663,1.7422240772347009,0.2571485897821286,-0.1317978396078863,"{'2023-09': -0.08366650461803471, '2023-10': -0.009890249013294161, '2023-11': 0.14002304035419644, '2023-12': 0.0774217751251034, '2024-01': -0.13179783960788638, '2024-02': 0.2571485897821286, '2024-03': 0.009530705731539468}","{'2023': 0.11438761503786021, '2024': 0.10186149728855165}",899.8630639899902,1470.4393399854357,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L08__TQQQ_SOXL__vol_target_60/stress/W1
tqqq_soxl,OK,2024-03-19,2024-09-18,1000.0,681.9753917649987,-318.0246082350013,-318.0246082350013,0.0,-0.3180246082350013,-0.534179407202342,0.4290691591085583,2024-06-18,2024-09-18,63,0.5008505113100921,-1.2599731041222983,-1.4464417663817757,-1.2449727412526284,9863.554589237625,24.763398850524418,24.653398850524415,0.11,6.858547985523001,-305.0745422935242,-19.808613927000025,15,11,11,1.0,0.5489844516108111,0.4574870430090093,26.181818181818183,14.0,52,52,0.0900779413207721,-0.1562972428629252,0.5383859994016094,0.4616140005983906,1.6151579982048283,0.1713819512821326,-0.2245800214761945,"{'2024-03': 0.05223617988532214, '2024-04': -0.2245800214761945, '2024-05': 0.17138195128213263, '2024-06': 0.09791394758116523, '2024-07': -0.16043478873528727, '2024-08': -0.11171542587178807, '2024-09': -0.1285447271377116}",{'2024': -0.31802460823500156},681.9753917649987,1194.4973767753972,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L08__TQQQ_SOXL__vol_target_60/stress/W2
tqqq_soxl,OK,2024-09-19,2025-03-18,1000.0,997.7966329685112,-2.203367031488824,-2.203367031488824,0.0,-0.0022033670314888,-0.004465929753468,0.2308335758514627,2024-12-16,2025-02-28,61,0.4785923394388727,0.2315173613216825,0.2743195922296236,-0.0193469677753542,1972.8980358675,4.942221608199743,4.932221608199743,0.01,6.495889576711001,-8.699256608199804,-2.1319866996635975e-14,5,1,1,,,,157.0,157.0,60,48,0.0802121706939587,-0.1070995007968071,0.8350656048513864,0.1649343951486136,2.505196814554159,0.1484762808690598,-0.1364109290855089,"{'2024-09': 0.014808387721061855, '2024-10': -0.045356750411390756, '2024-11': 0.14847628086905984, '2024-12': -0.006000785501572903, '2025-01': 0.04472423893246491, '2025-02': -0.1364109290855089, '2025-03': 0.0}","{'2024': 0.10594422600886144, '2025': -0.09778756513846376}",968.779976963812,1297.2441355238122,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L08__TQQQ_SOXL__vol_target_60/stress/W3
tqqq_soxl,OK,2025-03-19,2025-09-18,1000.0,1202.6319364496806,202.63193644968055,202.63193644968055,0.0,0.2026319364496804,0.4452302802684236,0.1008461982667654,2025-08-28,2025-09-02,14,0.2384918453320732,1.6538048510376022,1.696222579315614,4.414943626240319,6571.26962937875,16.51305255599961,16.42305255599961,0.09,1.13155974568,101.7585523051752,99.74182439882514,10,9,9,1.0,0.2757492963571778,2.2059943708574226,47.55555555555556,28.0,56,32,0.0884834731142436,-0.0765570224647091,0.3140085150885106,0.6859914849114894,0.9420255452655324,0.1009894456438322,-0.032638556805699,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.02382267514922498, '2025-06': 0.10098944564383228, '2025-07': 0.019026218399043504, '2025-08': -0.03263855680569905, '2025-09': 0.08230758350168799}",{'2025': 0.20263193644968025},996.698800909225,1203.2945456109553,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L08__TQQQ_SOXL__vol_target_60/stress/W4
tqqq_soxl,OK,2025-09-19,2026-03-18,1000.0,1200.5281919707506,200.52819197075064,200.52819197075064,0.0,0.2005281919707506,0.4489711996210288,0.2774418942775001,2025-10-29,2025-12-17,60,0.6470032048324817,0.9003380324251317,1.1157220768243024,1.6182530788661766,6659.686292919876,16.810574099249465,16.650574099249464,0.16,0.0,200.52818678348484,5.1872657016056195e-06,10,16,16,1.0,2.2506775633372036,6.752032690011611,74.1875,73.5,67,53,0.1328817409396128,-0.1779278297589928,0.5576077994436209,0.442392200556379,1.6728233983308634,0.2900943092904853,-0.1436973186871153,"{'2025-09': 0.0015116370907501953, '2025-10': 0.2900943092904853, '2025-11': -0.14369731868711533, '2025-12': -0.06041103384636215, '2026-01': 0.2382950624356177, '2026-02': 0.007314406066968093, '2026-03': -0.07415026783118273}","{'2025': 0.03954351022748814, '2026': 0.1548609367086844}",955.4344973468004,1408.8197072785256,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L08__TQQQ_SOXL__vol_target_60/stress/W5
tqqq_soxl,OK,2026-03-19,2026-09-18,1000.0,1637.2277054315384,637.2277054315384,637.2277054315384,0.0,0.6372277054315385,1.6751040213952693,0.3296777081402916,2026-06-22,2026-07-29,62,0.637498878171777,1.8558135029543272,2.563899260946846,5.0810351444279105,12985.441382955463,32.62779005346179,32.46779005346179,0.16,0.0,637.2277162920111,-1.0860472367164151e-05,13,16,16,1.0,1.1546313723814308,2.540189019239148,48.25,38.5,70,49,0.1047029314533682,-0.14389274489387,0.5142650836479059,0.4857349163520941,1.5427952509437175,0.5981998861607036,-0.2648216775236195,"{'2026-03': -0.04485730815100031, '2026-04': 0.5981998861607036, '2026-05': 0.3932336262271543, '2026-06': 0.07288620771270282, '2026-07': -0.2648216775236195, '2026-08': 0.01160994489955125, '2026-09': -0.035224337086232294}",{'2026': 0.6372277054315383},942.2487451089,2393.4373322524752,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L08__TQQQ_SOXL__vol_target_60/stress/W6
