status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path,qqq_return_gap,qqq_beta,qqq_correlation,qqq_bootstrap_p05,qqq_bootstrap_p50,qqq_bootstrap_p95,spy_return_gap,spy_beta,spy_correlation,spy_bootstrap_p05,spy_bootstrap_p50,spy_bootstrap_p95,qqqm_return_gap,qqqm_beta,qqqm_correlation,qqqm_bootstrap_p05,qqqm_bootstrap_p50,qqqm_bootstrap_p95,smh_return_gap,smh_beta,smh_correlation,smh_bootstrap_p05,smh_bootstrap_p50,smh_bootstrap_p95,soxx_return_gap,soxx_beta,soxx_correlation,soxx_bootstrap_p05,soxx_bootstrap_p50,soxx_bootstrap_p95,qqq_bootstrap_p025,qqq_bootstrap_p975,spy_bootstrap_p025,spy_bootstrap_p975,qqqm_bootstrap_p025,qqqm_bootstrap_p975,smh_bootstrap_p025,smh_bootstrap_p975,soxx_bootstrap_p025,soxx_bootstrap_p975
OK,2024-03-19,2024-09-18,1000.0,855.592176347056,-144.407823652944,-144.407823652944,0.0,-0.14440782365294402,-0.267493969592531,0.5211234206189915,2024-07-10,2024-08-07,49,0.7203910073462928,-0.0616293236589715,-0.07875499743126636,-0.5133025287460715,1276.6877184173,1.2859837022599272,1.2759837022599272,0.01,6.027608629315999,-209.80718480602,59.371752523760094,2,1,1,0.0,,,139.0,139.0,73,54,0.1335227935348442,-0.15212136636195128,0.9019676925684474,0.09803230743155256,2.705903077705342,0.22736752406974525,-0.22193987122857894,"{'2024-03': 0.09713198103908383, '2024-04': -0.16055602483957176, '2024-05': 0.22736752406974525, '2024-06': 0.16100000059254316, '2024-07': -0.13733211816968294, '2024-08': -0.22193987122857894, '2024-09': -0.028701817726030754}",{'2024': -0.14440782365294258},750.4871292670559,1567.182780659536,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W2,False,L03__TQQQ_SOXL__primary/base/W2,-0.22746772645319402,3.499588024271557,0.9226023129183925,-0.6129772511293664,-0.2796463467843854,0.7575411497782227,-0.24251464439956702,4.751335791242495,0.8631534594992869,-0.7086725884715611,-0.2980809112277092,0.8374620199280554,-0.2277291000556438,3.507833933332377,0.9211526642535635,-0.6134439141367243,-0.28014407082833154,0.7578264302902634,-0.21431240957642422,1.7158837680722985,0.9206058921155892,-0.5115103964758864,-0.2614572770853296,0.5376733434926015,-0.15543183894731896,1.7315888633788084,0.9174796653621702,-0.45154403710433444,-0.2066632214858713,0.674680265584846,-0.6432310854689022,1.0774162106628231,-0.744296406904412,1.2044625103321205,-0.6439583356870591,1.0761655390450147,-0.5451302758752918,0.8172073438119878,-0.4792129822629108,0.9430185270584155
OK,2024-09-19,2025-03-18,1000.0,731.5101615678053,-268.4898384321947,-268.4898384321947,0.0,-0.26848983843219465,-0.4697502317647637,0.3360477382154303,2024-10-14,2025-03-07,105,0.45147174485084385,-1.18420709849117,-1.3761689124428167,-1.397867559708498,3935.1119642970693,3.98484389906976,3.9348438990697603,0.05,3.560232536875,-272.05007096906974,0.0,5,5,5,0.0,,,41.0,5.0,62,54,0.049302341072488653,-0.14330745460733108,0.637399501026612,0.362600498973388,1.9121985030798359,0.04627369875044085,-0.10585362333057058,"{'2024-09': 0.016546334302413923, '2024-10': -0.10585362333057058, '2024-11': 0.04627369875044085, '2024-12': -0.0035879160239672414, '2025-01': -0.07252726471620352, '2025-02': -0.09213634247536051, '2025-03': -0.08319180446645946}","{'2024': -0.052410818980665796, '2025': -0.22803027280143762}",731.5101615678053,1101.7511403630942,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W3,False,L03__TQQQ_SOXL__primary/base/W3,-0.2545411334713698,1.946476362207676,0.8147815224876319,-0.42145120242330414,-0.2897234103788319,-0.13092267554830744,-0.25710864013060075,2.45094081222161,0.740374865813024,-0.43740112311054397,-0.2842109062200317,-0.05606872664538025,-0.25518842835199473,1.9624253951428683,0.8161446929067024,-0.42184191437164686,-0.2903615608765326,-0.13158435757719386,-0.21238825948441967,1.1441037308083861,0.8430239500322929,-0.319017091174083,-0.2025328733975117,-0.028341810486520586,-0.1657893005062747,1.187291285249043,0.8309752816851378,-0.28508314659667594,-0.1567748465574863,0.013755189749737336,-0.44072817405293024,-0.08834807610137099,-0.4588355665962104,-0.003723364500432621,-0.4413825510174736,-0.08852465721677073,-0.3405379314957913,0.014843568962008223,-0.30520675593369334,0.06119361793387787
OK,2025-03-19,2025-09-18,1000.0,1612.492861069916,612.492861069916,612.492861069916,0.0,0.6124928610699161,1.595046834970502,0.1140368177436838,2025-08-14,2025-08-21,19,0.3652314598947379,2.7805696949758643,4.649034800249825,13.987121585202667,998.2293931009398,0.9972321609398314,0.9972321609398314,0.0,3.3477278508559998,0.0,609.1451332190602,2,0,0,,,,,,55,31,0.08096062285541228,-0.06363197872921345,0.6271755453030686,0.3728244546969314,1.8815266359092064,0.26842357327825783,-0.00822176104105976,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': -0.00822176104105976, '2025-06': 0.26842357327825783, '2025-07': 0.02605086704910775, '2025-08': 0.028281220601561463, '2025-09': 0.21489326590327895}",{'2025': 0.6124928610699156},966.1615896789401,1612.492861069916,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W4,False,L03__TQQQ_SOXL__primary/base/W4,0.36421243716224583,0.4074394557410004,0.29713807890774435,-0.33101740083001213,0.19851624975135085,0.8779892760173665,0.4320135448672759,0.3956815942504002,0.25272078713404755,-0.1929626135007201,0.26194917665639905,0.926537208951992,0.363577815100336,0.42196339481217515,0.3030074079866388,-0.3316063753948728,0.19785430786467384,0.8783781011103265,0.21091847941062564,0.363175315613344,0.3967837417915989,-0.7193609352788276,0.010592762761776231,0.6302094066681925,0.2833120380959315,0.3304933475321752,0.38956293368414424,-0.6498818014885346,0.0800253133958242,0.6805738018600798,-0.42472360639198786,1.0601111612505922,-0.26814227018220377,1.1159369295100963,-0.42329022004124806,1.0599065339854805,-0.9243667504901025,0.7762430135817913,-0.875368091420065,0.8327057507072337
OK,2025-09-19,2026-03-18,1000.0,1267.03441468157,267.03441468157007,267.03441468157007,0.0,0.26703441468156996,0.6164966825869904,0.3085668406504882,2025-10-29,2025-11-20,46,0.7834879283909849,1.0097427871704816,1.3944199177969474,1.9979356216220667,1450.7902912866698,1.4602605518898795,1.4502605518898795,0.01,1.4551698634599999,-35.70465810276992,301.28390292088005,2,1,1,0.0,,,178.0,178.0,67,57,0.12236744265443877,-0.14982253826809444,0.9830632276514556,0.016936772348544404,2.949189682954367,0.26594417639639545,-0.10615195323505822,"{'2025-09': 0.025898689180364753, '2025-10': 0.2491264077198423, '2025-11': -0.10401137243284186, '2025-12': -0.004787524772651652, '2026-01': 0.26594417639639545, '2026-02': -0.020101738974012573, '2026-03': -0.10615195323505822}","{'2025': 0.14269196474918067, '2026': 0.1088153708682833}",915.441491620364,1598.7417456291798,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W5,False,L03__TQQQ_SOXL__primary/base/W5,0.2690906121146951,4.359985888625626,0.9170521650597102,-0.1857843937625869,0.3352526129281127,1.153121325171879,0.26589513232680123,5.555619707651216,0.8510004237934612,-0.20735590552303487,0.312750998638768,1.15788116184573,0.26883596824475503,4.371873875109776,0.916674577653504,-0.18618525898754143,0.33512302148965145,1.1531582116069026,0.02229889700656986,2.4628740089992394,0.9878673828943547,-0.2529941681445333,0.08024317594509223,0.7018766003830671,0.002194092227187866,2.2503588885895924,0.9911671538874631,-0.2352246948784376,0.04522942233529381,0.5893309982930625,-0.23604709700035356,1.353344940084559,-0.26474355859685234,1.3442877353404363,-0.23601670684326262,1.3531066170753685,-0.2870405850615121,0.8507851435626353,-0.27077564164118606,0.7245462798854777
OK,2026-03-19,2026-09-18,1000.0,1871.0657060755523,871.0657060755523,871.0657060755523,0.0,0.8710657060755522,2.491909332368228,0.6176870981608606,2026-06-22,2026-07-29,62,1.2812655598291842,1.6218409796021982,2.3534708001240525,4.034258348260456,999.99995498403,0.9990009540299191,0.9990009540299191,0.0,1.493589129582,0.0,869.57211694597,2,0,0,,,,,,81,46,0.20415109964628808,-0.269318625899742,0.9274616156253433,0.07253838437465665,2.7823848468760297,0.8542128600007157,-0.4926182146124024,"{'2026-03': -0.01668518765679028, '2026-04': 0.8542128600007157, '2026-05': 0.6342228585182248, '2026-06': 0.1321918917420455, '2026-07': -0.4926182146124024, '2026-08': 0.025932565647017958, '2026-09': 0.06549608818862063}",{'2026': 0.8710657060755542},910.45896787321,3726.20363676597,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W6,False,L03__TQQQ_SOXL__primary/base/W6,0.6473891362707522,5.171988915659418,0.8915742777226067,-0.6042428500311529,0.5010114591301678,6.079699621328263,0.7081798804120122,6.672145545845082,0.6993683883488855,-0.6877580111303729,0.5601679091120922,6.378090146609926,0.647659010831652,5.2208843037552,0.890963560676925,-0.6051579499872272,0.49983725266453494,6.079697759458412,0.38429508107555216,2.72152505154145,0.9803178031267689,-0.4869076023906298,0.28206194861851863,5.267955467891523,0.25448874544507205,2.318147666961855,0.9897588027702094,-0.4599954005092766,0.18249099814014713,4.825282691945824,-0.6582270352456824,8.078787924258398,-0.7687730081597937,8.379547362732954,-0.6588896208701577,8.079403822763622,-0.5109199607025477,7.099114902217805,-0.4831118553916584,6.576343224868411
OK,2023-09-19,2026-09-18,1000.0,4047.714014830584,3047.714014830584,3047.714014830584,0.0,3.047714014830584,0.594196700271272,0.6495016444654502,2026-06-22,2026-07-29,62,0.7953876594414229,0.9926231850047914,1.4028319044161313,0.9148501860381046,10635.061560396443,10.744048403114437,10.634048403114438,0.11,25.941882828698,174.4107215183153,2847.36141048357,13,11,11,0.2727272727272727,3.7860021123150713,1.4197507921181518,103.9090909090909,12.0,409,290,0.21839233032414063,-0.2839231014578111,0.8308772916784389,0.16912270832156107,2.492631875035317,1.085631660708346,-0.5243714673174,"{'2023-09': -0.07253389355075013, '2023-10': -0.05820377795282117, '2023-11': 0.06559784212872555, '2023-12': 0.2657270483064098, '2024-01': 0.029804066509552918, '2024-02': 0.24362381320906046, '2024-03': 0.05871935494506331, '2024-04': -0.16334971793765174, '2024-05': 0.23344712109289212, '2024-06': 0.15967353387884486, '2024-07': -0.14439332150454387, '2024-08': -0.18726106906819362, '2024-09': 0.03410359696920562, '2024-10': -0.10550775354450193, '2024-11': 0.05981262414483335, '2024-12': -0.00410147045155429, '2025-01': -0.05275198148198723, '2025-02': -0.09261011902738459, '2025-03': -0.10861496750205424, '2025-04': 0.0, '2025-05': 0.010566047848312499, '2025-06': 0.23961372036601336, '2025-07': 0.027383532657025977, '2025-08': 0.027757943300726007, '2025-09': 0.24950667495962597, '2025-10': 0.26072412827116653, '2025-11': -0.10742319805845302, '2025-12': -0.002777913045135416, '2026-01': 0.28548775474229116, '2026-02': -0.01653967895766162, '2026-03': -0.17282054866099683, '2026-04': 1.085631660708346, '2026-05': 0.68467289080442, '2026-06': 0.15481955558237903, '2026-07': -0.5243714673174, '2026-08': 0.010039392358382138, '2026-09': 0.07670066792877828}","{'2023': 0.17811689719407853, '2024': 0.10162749232478085, '2025': 0.4209985149801021, '2026': 1.1947903691394002}",855.7243603561501,8718.036731300377,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,1,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,delay,,False,L03__TQQQ_SOXL__primary/base/delay_1_session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2020-01-02,2020-12-31,1000.0,2071.7500398652724,1071.7500398652724,1071.7500398652724,0.0,1.0717500398652722,1.076938702441753,0.5058451761191576,2020-02-19,2020-03-09,116,0.7641075944834373,1.3433240344535546,1.8320803553215985,2.128988776178559,2350.38177091957,2.3793841504099023,2.3493841504099024,0.03,0.369569105682,-324.82400801609,1396.2044787756804,5,3,3,0.0,,,45.666666666666664,68.0,136,86,0.13232134747547852,-0.22098113764711103,0.8459712742689127,0.15402872573108728,2.5379138228067384,0.4944560514083609,-0.1675118312600492,"{'2020-01': -0.04556149940359033, '2020-02': -0.1675118312600492, '2020-03': -0.15025039510250282, '2020-04': 0.010751701314481998, '2020-05': 0.1657814190918001, '2020-06': 0.20042077249890422, '2020-07': 0.21297946152603164, '2020-08': 0.2662260879744778, '2020-09': -0.12573664912347826, '2020-10': -0.059751178497459034, '2020-11': 0.4944560514083609, '2020-12': 0.14972064399194407}",{'2020': 1.0717500398652677},609.6388192064101,2071.7500398652724,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,stress,stress_2020,False,L03__TQQQ_SOXL__primary/base/stress_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2022-01-03,2022-12-30,1000.0,679.75191120215,-320.24808879784996,-320.24808879784996,0.0,-0.32024808879784994,-0.32333030994586254,0.36509295438072187,2022-01-03,2022-01-25,250,0.21991839204421512,-1.6467887165783612,-1.7831609648121618,-0.8856109274809261,1661.7518345055298,1.6814332678498598,1.6614332678498598,0.02,0.0,-320.24808879784985,0.0,2,2,2,0.0,,,20.5,20.5,8,9,0.04891688625990498,-0.10220092381841839,0.0567237207940783,0.9432762792059217,0.17017116238223493,0.0,-0.32024808879784994,"{'2022-01': -0.32024808879784994, '2022-02': 0.0, '2022-03': 0.0, '2022-04': 0.0, '2022-05': 0.0, '2022-06': 0.0, '2022-07': 0.0, '2022-08': 0.0, '2022-09': 0.0, '2022-10': 0.0, '2022-11': 0.0, '2022-12': 0.0}",{'2022': -0.32024808879784994},654.34006005619,1030.60765283831,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,stress,stress_2022,False,L03__TQQQ_SOXL__primary/base/stress_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2023-09-19,2026-09-18,1000.0,4014.774524830142,3014.774524830142,3014.77452483014,-2.2737367544323206e-12,3.014774524830142,0.5898575322259147,0.6526790520875867,2026-06-22,2026-07-29,62,0.8049869769191339,0.9873219999892293,1.392143646168519,0.9037482210272598,9831.1902538326,24.68172166764942,24.57172166764942,0.11,27.211796327791,101.7453035586004,2885.81742494375,13,11,11,0.36363636363636365,2.229888899543805,1.2742222283107456,104.0909090909091,10.0,408,292,0.21986254945875894,-0.2854046759410164,0.8391534552032028,0.16084654479679716,2.5174603656096086,1.121793137689624,-0.5275728412666896,"{'2023-09': -0.05783051254926519, '2023-10': -0.09395676267379516, '2023-11': 0.07863915144086553, '2023-12': 0.2646127904912101, '2024-01': 0.02988488055062355, '2024-02': 0.2426651800875106, '2024-03': 0.05839900431799849, '2024-04': -0.16316569884202647, '2024-05': 0.23300507473913457, '2024-06': 0.15988144137793303, '2024-07': -0.14377669021165174, '2024-08': -0.2460634175152372, '2024-09': 0.037165371346854936, '2024-10': -0.09122525310887908, '2024-11': 0.07394030047954958, '2024-12': -0.004328756886299079, '2025-01': -0.038295449233691436, '2025-02': -0.09345796789530214, '2025-03': -0.09801674456135834, '2025-04': 0.0, '2025-05': -0.0089642610538051, '2025-06': 0.26773643331784336, '2025-07': 0.026086551559649784, '2025-08': 0.028300586318022125, '2025-09': 0.25279240098634603, '2025-10': 0.26516655920182775, '2025-11': -0.10868122568213767, '2025-12': -0.0018476023814746334, '2026-01': 0.2935326205562656, '2026-02': -0.014905653881888803, '2026-03': -0.1808998040286185, '2026-04': 1.121793137689624, '2026-05': 0.690048993901248, '2026-06': 0.15715117729442873, '2026-07': -0.5275728412666896, '2026-08': 0.008318478730009016, '2026-09': 0.07793509350642469}","{'2023': 0.16442550208800144, '2024': 0.05470838190789373, '2025': 0.46996563480493037, '2026': 1.223872436802019}",840.96885685696,8718.063348035455,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,continuous,,False,L03__TQQQ_SOXL__primary/stress/continuous,2.050326762604642,2.902888651625551,0.7266942070812884,-1.0711764408379818,2.2516753690334985,30.541363602719713,2.2582106764483125,3.0901988142226644,0.5744138718629272,-1.1273405519562796,2.4919072286176327,31.17616409630717,2.047862424268262,2.933112849139776,0.7281822821019213,-1.077542835286542,2.2479046762749606,30.53620359396506,0.11899238261669234,1.852598444493514,0.8425056442999397,-2.444084801836705,0.28150835172068733,25.79642913759801,0.68710649286019,1.7778585313998727,0.8638923824757818,-1.7149733410570565,0.8944208140011403,26.349240214649488,-1.2519559025583566,49.35728345379245,-1.2564503832824876,50.22514726788095,-1.256308992125626,49.3351173669394,-2.9815991406650757,44.26522743144668,-2.1091871364672494,43.99842144221603
OK,2023-09-19,2024-03-18,1000.0,1473.7936115580019,473.7936115580019,473.7936115580019,0.0,0.4737936115580019,1.1872466229021845,0.16901056406138926,2024-03-07,2024-03-15,7,0.5572952146540575,1.6796563009054333,2.6471697456344336,7.024688838213356,3680.0869122475,9.234014109399808,9.19401410939981,0.04,5.414968697402,-148.09512514379992,616.4737680044,6,4,4,0.25,7.133014533702709e-05,2.3776715112342363e-05,14.0,6.5,70,50,0.11785755929103758,-0.08678999644924401,0.840542863575063,0.15945713642493697,2.5216285907251885,0.2646127904912101,-0.09395676267379516,"{'2023-09': -0.05783051254926519, '2023-10': -0.09395676267379516, '2023-11': 0.07863915144086553, '2023-12': 0.2646127904912101, '2024-01': 0.02988488055062355, '2024-02': 0.2426651800875106, '2024-03': -0.011032204795815792}","{'2023': 0.16442550208800144, '2024': 0.2656830419080076}",840.96885685696,1756.543160238002,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W1,False,L03__TQQQ_SOXL__primary/stress/W1,0.28828638340886187,2.961521844413772,0.8475920654933338,-0.1141609900257306,0.4974610467106093,1.404038283700836,0.31050002149578176,3.5101414023906417,0.7457384432376329,-0.0781188093598355,0.5304446692342125,1.448583533286376,0.287549057491882,2.9459155638991774,0.8466066812886212,-0.11487980655752776,0.49660160582075485,1.403986083711505,-0.01430886991944817,1.8968399409061987,0.9252016112324812,-0.3372720029002812,0.15177499968246178,0.8933343903808846,0.11092268904756998,1.8715238793068651,0.9228811419027751,-0.19602988235671223,0.2733649727153067,0.9830234822244589,-0.17866142936129564,1.5990872726469592,-0.16821415764983635,1.6376341846209221,-0.18045704230788415,1.5998822567892677,-0.41306692624467733,1.0868000516215452,-0.25261810696984194,1.1727959789981877
OK,2024-03-19,2024-09-18,1000.0,853.6782007936662,-146.32179920633382,-146.32179920633382,0.0,-0.1463217992063338,-0.27076086987372194,0.5218916684240447,2024-07-10,2024-08-07,49,0.7215302334788616,-0.06648972361193074,-0.08494857791206831,-0.5188066532875263,1277.74374265325,3.1999592556499157,3.189959255649916,0.01,6.027608629315999,-210.97866042504995,58.62925258940005,2,1,1,0.0,,,139.0,139.0,73,54,0.13372161222878542,-0.1522724702132875,0.9033195971084881,0.09668040289151192,2.709958791325464,0.22773472611429169,-0.22261076970080385,"{'2024-03': 0.09564698114441383, '2024-04': -0.1607736366105884, '2024-05': 0.22773472611429169, '2024-06': 0.16121178695726734, '2024-07': -0.13748769065910904, '2024-08': -0.22261076970080385, '2024-09': -0.02876431718051531}",{'2024': -0.14632179920633315},748.5731537136661,1565.6977807648661,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W2,False,L03__TQQQ_SOXL__primary/stress/W2,-0.22839170207708379,3.503125311738181,0.9226690354131939,-0.6136976316183812,-0.28062670548195934,0.7595852529436629,-0.24343862017490675,4.758620849950443,0.8634162612714973,-0.7092602674355762,-0.2988648847058464,0.8392351305958555,-0.22865307564843362,3.511307208197593,0.9212075769924923,-0.6141647394375661,-0.2808282282288744,0.7598709262979337,-0.2152363852167738,1.7170215106297684,0.9204988177750522,-0.5123563949713016,-0.26228408182193746,0.5392118433905994,-0.15635581463195866,1.7325132356139117,0.9173422702523714,-0.4522997304054803,-0.20712335334978166,0.6760030185710865,-0.6442208862991343,1.0797076792126692,-0.7449871340063444,1.206896891135246,-0.6449554664944354,1.0784555407542773,-0.5466604511457556,0.8201781049024311,-0.4805932378135028,0.945126437067079
OK,2024-09-19,2025-03-18,1000.0,727.1235617597379,-272.87643824026213,-272.87643824026213,0.0,-0.2728764382402621,-0.4761824938707061,0.33911405132783734,2024-10-14,2025-03-07,105,0.45179837172237974,-1.21024154419627,-1.4056227960708418,-1.4041957034990518,3916.4840456722377,9.839543882137217,9.789543882137217,0.05,3.560232536875,-276.43667077713724,0.0,5,5,5,0.0,,,41.0,5.0,62,54,0.0493475559447647,-0.14299093200710655,0.6389127557048435,0.3610872442951565,1.916738267114531,0.04458351372421432,-0.10659537856870105,"{'2024-09': 0.01580383438446442, '2024-10': -0.10659537856870105, '2024-11': 0.04458351372421432, '2024-12': -0.003599334156546785, '2025-01': -0.07292274329076953, '2025-02': -0.09306678105845556, '2025-03': -0.0844506418057488}","{'2024': -0.055427671093675634, '2025': -0.23020869920926146}",727.1235617597379,1100.2254825067143,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W3,False,L03__TQQQ_SOXL__primary/stress/W3,-0.257937733668987,1.9472813033077037,0.8152683463558437,-0.42503270309055935,-0.2930361203123652,-0.1336098009529938,-0.26050524050197804,2.451168274181808,0.7406995646358548,-0.44123349886556407,-0.2880032293533197,-0.05951676538124551,-0.25858502829998214,1.9632014062108125,0.8166240684056222,-0.4258357810744365,-0.29356530098205413,-0.133991162909107,-0.21578485945793693,1.1440587911110291,0.8431319419834893,-0.32233406153024446,-0.20615002916492858,-0.031450604180459626,-0.16918590043570192,1.1875041992251711,0.8312927618301785,-0.28731626799272314,-0.15981012097932007,0.01019717482000723,-0.44730590394596953,-0.09159186239738205,-0.46231716021336244,-0.006170291736676253,-0.44714954874665613,-0.09229979214157842,-0.3433515768590288,0.00882466267709619,-0.30830050632138367,0.05838705316500581
OK,2025-03-19,2025-09-18,1000.0,1610.702240966466,610.702240966466,610.702240966466,0.0,0.610702240966466,1.5892983979541855,0.11411572569837003,2025-08-14,2025-08-21,19,0.36548274723453245,2.7728476962469633,4.635810903899524,13.927076117055147,999.35677479315,2.492161533149918,2.492161533149918,0.0,3.3463900796159995,0.0,607.3558508868501,2,0,0,,,,,,55,31,0.08103121483952047,-0.06367333383474127,0.6277205627140026,0.37227943728599744,1.8831616881420075,0.267736434228133,-0.008964261012650132,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': -0.008964261012650132, '2025-06': 0.267736434228133, '2025-07': 0.02608655138588767, '2025-08': 0.028300586443035902, '2025-09': 0.2150464911308978}",{'2025': 0.6107022409664664},965.4190897073499,1610.702240966466,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W4,False,L03__TQQQ_SOXL__primary/stress/W4,0.3634118167081758,0.40745471896701774,0.29720762857053123,-0.3337910257290918,0.19690931701706194,0.874516059087458,0.43121292472326606,0.3957607658032318,0.2528135566364469,-0.19540335037238793,0.2600661136031883,0.9194372771328747,0.36277719498318606,0.42199459946420614,0.30308687631388065,-0.3343087233376908,0.19673464415455322,0.8737799845765524,0.21011785908859565,0.3630164183861613,0.39674309513508066,-0.7224296380397562,0.007200839561247285,0.6286401648964997,0.28251141793561646,0.3302802512092491,0.3894621283412855,-0.6527514964047691,0.07785046115791916,0.6800394658638779,-0.4268531736297121,1.0540226982954093,-0.2700012489856572,1.1155535596308246,-0.42550028587873007,1.0542430013525126,-0.9308433208163082,0.7738899634175801,-0.8793932379920876,0.8337358595818619
OK,2025-09-19,2026-03-18,1000.0,1264.8590238537352,264.85902385373515,264.85902385373515,0.0,0.26485902385373516,0.6108699333794161,0.3089133242592861,2025-10-29,2025-11-20,46,0.7844108185572722,1.005029239463159,1.3878579016178458,1.9774800418342688,1451.584900381675,3.635651379724977,3.625651379724977,0.01,1.4551698634599999,-37.13754893192493,300.5414029222,2,1,1,0.0,,,178.0,178.0,67,57,0.1225119671414503,-0.15001465199320496,0.9842718727961821,0.015728127203817888,2.9528156183885463,0.26629023728094525,-0.10675083339608571,"{'2025-09': 0.02441368921894438, '2025-10': 0.24948754376258298, '2025-11': -0.10413204261408715, '2025-12': -0.004793724693840207, '2026-01': 0.26629023728094525, '2026-02': -0.020122395743327193, '2026-03': -0.10675083339608571}","{'2025': 0.14120696478776007, '2026': 0.10835200176768311}",913.956491658944,1597.2567456677598,daily_mark_to_market_equity,L03__TQQQ_SOXL__primary,b,TQQQ_SOXL,L03,primary,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W5,False,L03__TQQQ_SOXL__primary/stress/W5,0.2679052210956104,4.362500340717739,0.9172301161890885,-0.18645158985495447,0.3353582539478813,1.155241759510463,0.2647097413835564,5.558772585656832,0.8511836053815559,-0.20799930766889904,0.31319900854045235,1.1598566454865362,0.26765057738725023,4.374517148655239,0.9168634933156103,-0.1864506331694794,0.33512424116432926,1.1550029131410844,0.021113505958735006,2.4634015562063576,0.9878650939951953,-0.25334608302470174,0.07970153213821396,0.7034806744563512,0.0010087011360931228,2.250719529701673,0.991149416423047,-0.23607372057699577,0.04532559387536694,0.5909217397415526,-0.2366909177368527,1.3557439758728818,-0.2650291117374076,1.346949843027733,-0.2366605031432561,1.355574320184547,-0.28726463580470696,0.852824259234255,-0.27142875803484234,0.7263311729154828
