candidate_id,cost_scenario,phase,window_id,metric,before,after
L05__SPXL_SOXL__primary,base,delay,,win_rate,1.0,0.4782608695652174
L05__SPXL_SOXL__primary,base,delay,,sortino_zero_mar,0.7032291437613432,1.0361350183407856
L05__SPXL_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.7142857142857143
L05__SPXL_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.7350604918295222,1.1769155169344478
L05__SPXL_SOXL__primary,base,stress,stress_2022,win_rate,,0.0
L05__SPXL_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-0.4606719526387515,-1.5890413702896529
L05__SPXL_SOXL__primary,stress,continuous,,win_rate,1.0,0.4782608695652174
L05__SPXL_SOXL__primary,stress,continuous,,sortino_zero_mar,0.5201347091157833,0.7654093447762977
L05__SPXL_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,2.129440554651806,2.707444745038778
L05__SPXL_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,-0.38302697306748246,-0.6180314057987226
L05__SPXL_SOXL__primary,stress,evaluation,W3,win_rate,,0.0
L05__SPXL_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,-1.3580814229198475,-1.9603185245428916
L05__SPXL_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,2.682765682367014,3.867424431723078
L05__SPXL_SOXL__primary,stress,evaluation,W5,win_rate,1.0,0.2857142857142857
L05__SPXL_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,-0.787097679781797,-0.9199471808596141
L05__SPXL_SOXL__primary,stress,evaluation,W6,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,1.284858750218548,2.082282526558609
L05__SPXL_SOXL__primary,stress,delay,,win_rate,1.0,0.4782608695652174
L05__SPXL_SOXL__primary,stress,delay,,sortino_zero_mar,0.6796237442949787,0.9976613086600953
L05__SPXL_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.7142857142857143
L05__SPXL_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,0.7039281856392264,1.125801218218645
L05__SPXL_SOXL__primary,stress,stress,stress_2022,win_rate,,0.0
L05__SPXL_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-0.47220156807744895,-1.6093778608758882
L05__SPXL_SOXL__primary,severe,continuous,,win_rate,1.0,0.4782608695652174
L05__SPXL_SOXL__primary,severe,continuous,,sortino_zero_mar,0.48099883803145915,0.7047972785949285
L05__SPXL_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,2.1014708703505254,2.6588854688998875
L05__SPXL_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,-0.44532304264919026,-0.71318509303699
L05__SPXL_SOXL__primary,severe,evaluation,W3,win_rate,,0.0
L05__SPXL_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,-1.4270625527844556,-2.0564697567226795
L05__SPXL_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,2.6564406368894913,3.8139456195009296
L05__SPXL_SOXL__primary,severe,evaluation,W5,win_rate,1.0,0.2857142857142857
L05__SPXL_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,-0.8691542544186028,-1.0100917233466469
L05__SPXL_SOXL__primary,severe,evaluation,W6,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,1.249533720335376,2.042594692973405
L05__SPXL_SOXL__primary,severe,delay,,win_rate,1.0,0.4782608695652174
L05__SPXL_SOXL__primary,severe,delay,,sortino_zero_mar,0.6388336934313821,0.9335849912321222
L05__SPXL_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.7142857142857143
L05__SPXL_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,0.6518917306614099,1.0406692735536538
L05__SPXL_SOXL__primary,severe,stress,stress_2022,win_rate,,0.0
L05__SPXL_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-0.4910326611074179,-1.6416430078600812
L06__SPXL_SOXL__primary,base,continuous,,win_rate,1.0,0.5833333333333334
L06__SPXL_SOXL__primary,base,continuous,,sortino_zero_mar,0.5621526131172307,1.3922811168277816
L06__SPXL_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.6666666666666666
L06__SPXL_SOXL__primary,base,evaluation,W1,sortino_zero_mar,0.0018192109146031345,0.004434676240194505
L06__SPXL_SOXL__primary,base,evaluation,W2,win_rate,1.0,0.6923076923076923
L06__SPXL_SOXL__primary,base,evaluation,W2,sortino_zero_mar,0.1983396468371978,0.4559046999433559
L06__SPXL_SOXL__primary,base,evaluation,W3,win_rate,1.0,0.5
L06__SPXL_SOXL__primary,base,evaluation,W3,sortino_zero_mar,1.4076267747413147,3.2371161793148198
L06__SPXL_SOXL__primary,base,evaluation,W4,win_rate,1.0,0.8
L06__SPXL_SOXL__primary,base,evaluation,W4,sortino_zero_mar,2.644759113636315,4.968445708037153
L06__SPXL_SOXL__primary,base,evaluation,W5,win_rate,1.0,0.42857142857142855
L06__SPXL_SOXL__primary,base,evaluation,W5,sortino_zero_mar,0.8235563868189342,1.8001073100141596
L06__SPXL_SOXL__primary,base,evaluation,W6,win_rate,1.0,0.5454545454545454
L06__SPXL_SOXL__primary,base,evaluation,W6,sortino_zero_mar,0.8768602355179643,2.0198674779677246
L06__SPXL_SOXL__primary,base,delay,,win_rate,1.0,0.6166666666666667
L06__SPXL_SOXL__primary,base,delay,,sortino_zero_mar,0.4816136612634663,1.3853480959414894
L06__SPXL_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.6470588235294118
L06__SPXL_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.09525046563142558,0.282231660280401
L06__SPXL_SOXL__primary,base,stress,stress_2022,win_rate,,0.0
L06__SPXL_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-0.4699918585938551,-1.8883414187902992
L06__SPXL_SOXL__primary,stress,continuous,,win_rate,1.0,0.5833333333333334
L06__SPXL_SOXL__primary,stress,continuous,,sortino_zero_mar,0.43510598465455286,1.0513788963504598
L06__SPXL_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.6666666666666666
L06__SPXL_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,-0.12660176840281007,-0.3005471781835381
L06__SPXL_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.6923076923076923
L06__SPXL_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,0.06320350255733509,0.1443384150381028
L06__SPXL_SOXL__primary,stress,evaluation,W3,win_rate,1.0,0.5
L06__SPXL_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,1.0912357291552204,2.3551733057409203
L06__SPXL_SOXL__primary,stress,evaluation,W4,win_rate,1.0,0.8
L06__SPXL_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,2.2652938880047593,4.1718390396973914
L06__SPXL_SOXL__primary,stress,evaluation,W5,win_rate,1.0,0.42857142857142855
L06__SPXL_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,0.6572694182019534,1.4048295088815195
L06__SPXL_SOXL__primary,stress,evaluation,W6,win_rate,1.0,0.5454545454545454
L06__SPXL_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,0.7809702985219874,1.7401331400186781
L06__SPXL_SOXL__primary,stress,delay,,win_rate,1.0,0.6
L06__SPXL_SOXL__primary,stress,delay,,sortino_zero_mar,0.39529325590249653,1.1106012597979065
L06__SPXL_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.6470588235294118
L06__SPXL_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,0.026396853531861927,0.07727294244508613
L06__SPXL_SOXL__primary,stress,stress,stress_2022,win_rate,,0.0
L06__SPXL_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-0.4907635609237188,-1.929431936490086
L06__SPXL_SOXL__primary,severe,continuous,,win_rate,1.0,0.5166666666666667
L06__SPXL_SOXL__primary,severe,continuous,,sortino_zero_mar,0.22048185943347928,0.5139736984304001
L06__SPXL_SOXL__primary,severe,evaluation,W1,win_rate,1.0,0.5555555555555556
L06__SPXL_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,-0.3106233788466108,-0.7467758610295679
L06__SPXL_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.5384615384615384
L06__SPXL_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,-0.15737520415116416,-0.3521812415958411
L06__SPXL_SOXL__primary,severe,evaluation,W3,win_rate,1.0,0.5
L06__SPXL_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,0.5782506402377768,1.1389492009839057
L06__SPXL_SOXL__primary,severe,evaluation,W4,win_rate,1.0,0.8
L06__SPXL_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,1.680844927590595,3.063718928918484
L06__SPXL_SOXL__primary,severe,evaluation,W5,win_rate,1.0,0.35714285714285715
L06__SPXL_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,0.37428065602576277,0.7757112177143386
L06__SPXL_SOXL__primary,severe,evaluation,W6,win_rate,1.0,0.5454545454545454
L06__SPXL_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,0.585456190587484,1.2815753708808197
L06__SPXL_SOXL__primary,severe,delay,,win_rate,1.0,0.5833333333333334
L06__SPXL_SOXL__primary,severe,delay,,sortino_zero_mar,0.248953647789058,0.6701521476732689
L06__SPXL_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.5882352941176471
L06__SPXL_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,-0.08797007247328793,-0.252550781289367
L06__SPXL_SOXL__primary,severe,stress,stress_2022,win_rate,,0.0
L06__SPXL_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-0.5237562942211823,-1.990891554076681
L07__SPXL_SOXL__primary,base,continuous,,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,base,continuous,,sortino_zero_mar,0.13053718597675357,0.258987223143458
L07__SPXL_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.6666666666666666
L07__SPXL_SOXL__primary,base,evaluation,W1,sortino_zero_mar,0.49394636274880704,0.9073006192929807
L07__SPXL_SOXL__primary,base,evaluation,W2,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,base,evaluation,W2,sortino_zero_mar,-0.4585102986021234,-1.144577312997257
L07__SPXL_SOXL__primary,base,evaluation,W3,win_rate,,0.0
L07__SPXL_SOXL__primary,base,evaluation,W3,sortino_zero_mar,-1.9796667225520705,-3.2834546762761705
L07__SPXL_SOXL__primary,base,evaluation,W4,win_rate,1.0,0.25
L07__SPXL_SOXL__primary,base,evaluation,W4,sortino_zero_mar,0.4219716731809126,0.793244594572351
L07__SPXL_SOXL__primary,base,evaluation,W5,win_rate,,0.0
L07__SPXL_SOXL__primary,base,evaluation,W5,sortino_zero_mar,-1.9378018924231253,-3.4694335271366903
L07__SPXL_SOXL__primary,base,evaluation,W6,sortino_zero_mar,2.6401807443406207,7.599088051580486
L07__SPXL_SOXL__primary,base,delay,,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,base,delay,,sortino_zero_mar,0.45763840289303553,0.9403135854128143
L07__SPXL_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.4
L07__SPXL_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.004084157315647891,0.007340000322776814
L07__SPXL_SOXL__primary,base,stress,stress_2022,win_rate,1.0,0.5
L07__SPXL_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,0.019006951060307215,0.07940763038681956
L07__SPXL_SOXL__primary,stress,continuous,,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,stress,continuous,,sortino_zero_mar,0.0866170640237743,0.17043750185454998
L07__SPXL_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.6666666666666666
L07__SPXL_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,0.45965119389422987,0.8403147447707103
L07__SPXL_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,-0.4789503420223375,-1.1923774746428313
L07__SPXL_SOXL__primary,stress,evaluation,W3,win_rate,,0.0
L07__SPXL_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,-2.0735227072211053,-3.376933542369357
L07__SPXL_SOXL__primary,stress,evaluation,W4,win_rate,1.0,0.25
L07__SPXL_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,0.3394206621704509,0.6283609644282098
L07__SPXL_SOXL__primary,stress,evaluation,W5,win_rate,,0.0
L07__SPXL_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,-2.0033248068584695,-3.5595466339426025
L07__SPXL_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,2.6204463067007273,7.542105596508307
L07__SPXL_SOXL__primary,stress,delay,,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,stress,delay,,sortino_zero_mar,0.4153714353827213,0.841426470664507
L07__SPXL_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.4
L07__SPXL_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,-0.03638381172159972,-0.06525618412301956
L07__SPXL_SOXL__primary,stress,stress,stress_2022,win_rate,1.0,0.5
L07__SPXL_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,0.011150512417332066,0.04631903680898179
L07__SPXL_SOXL__primary,severe,continuous,,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,severe,continuous,,sortino_zero_mar,0.012568622125829591,0.024545749990409014
L07__SPXL_SOXL__primary,severe,evaluation,W1,win_rate,1.0,0.6666666666666666
L07__SPXL_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,0.4019612219238507,0.7291615235368931
L07__SPXL_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,-0.512763656532913,-1.2708852537603976
L07__SPXL_SOXL__primary,severe,evaluation,W3,win_rate,,0.0
L07__SPXL_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,-2.1800907348538527,-3.5297112565528908
L07__SPXL_SOXL__primary,severe,evaluation,W4,win_rate,1.0,0.25
L07__SPXL_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,0.19761686809657694,0.35688492133374944
L07__SPXL_SOXL__primary,severe,evaluation,W5,win_rate,,0.0
L07__SPXL_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,-2.108815284474566,-3.7030772597824253
L07__SPXL_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,2.5875720161237017,7.447187201859346
L07__SPXL_SOXL__primary,severe,delay,,win_rate,1.0,0.3333333333333333
L07__SPXL_SOXL__primary,severe,delay,,sortino_zero_mar,0.34006850230201113,0.6781038015899181
L07__SPXL_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.4
L07__SPXL_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,-0.10337604086207167,-0.1847921700665269
L07__SPXL_SOXL__primary,severe,stress,stress_2022,win_rate,1.0,0.5
L07__SPXL_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-0.0021262609219661116,-0.008748639828712459
L08__SPXL_SOXL__primary,base,continuous,,win_rate,1.0,0.7878787878787878
L08__SPXL_SOXL__primary,base,continuous,,sortino_zero_mar,1.3938177255356055,1.6736447653673616
L08__SPXL_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.9230769230769231
L08__SPXL_SOXL__primary,base,evaluation,W1,sortino_zero_mar,1.9472973794704818,2.2743291511090007
L08__SPXL_SOXL__primary,base,evaluation,W2,win_rate,1.0,0.5555555555555556
L08__SPXL_SOXL__primary,base,evaluation,W2,sortino_zero_mar,-0.01602033769860604,-0.018335043575995583
L08__SPXL_SOXL__primary,base,evaluation,W3,win_rate,1.0,0.25
L08__SPXL_SOXL__primary,base,evaluation,W3,sortino_zero_mar,0.44359347836707824,0.49763398318960156
L08__SPXL_SOXL__primary,base,evaluation,W4,win_rate,1.0,0.8888888888888888
L08__SPXL_SOXL__primary,base,evaluation,W4,sortino_zero_mar,1.736192333966989,2.4970957396873263
L08__SPXL_SOXL__primary,base,evaluation,W5,win_rate,1.0,0.7058823529411765
L08__SPXL_SOXL__primary,base,evaluation,W5,sortino_zero_mar,0.8592343345611985,0.9850208848147629
L08__SPXL_SOXL__primary,base,evaluation,W6,win_rate,1.0,0.8461538461538461
L08__SPXL_SOXL__primary,base,evaluation,W6,sortino_zero_mar,3.3046113303518423,3.7575426801618623
L08__SPXL_SOXL__primary,base,delay,,win_rate,1.0,0.7540983606557377
L08__SPXL_SOXL__primary,base,delay,,sortino_zero_mar,1.1411314690886876,1.3695518187978137
L08__SPXL_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.6363636363636364
L08__SPXL_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.10477056457824468,0.14068800551276933
L08__SPXL_SOXL__primary,base,stress,stress_2022,win_rate,1.0,0.1
L08__SPXL_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-1.5414685020864294,-2.6318886964801305
L08__SPXL_SOXL__primary,stress,continuous,,win_rate,1.0,0.7727272727272727
L08__SPXL_SOXL__primary,stress,continuous,,sortino_zero_mar,1.3356766212723497,1.597975026177097
L08__SPXL_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.8461538461538461
L08__SPXL_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,1.8753253401574688,2.1860278149468555
L08__SPXL_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.5555555555555556
L08__SPXL_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,-0.10799318317680572,-0.12313637617677257
L08__SPXL_SOXL__primary,stress,evaluation,W3,win_rate,1.0,0.25
L08__SPXL_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,0.3800156796665466,0.4243283593135692
L08__SPXL_SOXL__primary,stress,evaluation,W4,win_rate,1.0,0.8888888888888888
L08__SPXL_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,1.6362838199242327,2.3546858123674728
L08__SPXL_SOXL__primary,stress,evaluation,W5,win_rate,1.0,0.7058823529411765
L08__SPXL_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,0.7932849868451408,0.9110211791041299
L08__SPXL_SOXL__primary,stress,evaluation,W6,win_rate,1.0,0.8461538461538461
L08__SPXL_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,3.262243375709381,3.706496477365988
L08__SPXL_SOXL__primary,stress,delay,,win_rate,1.0,0.7540983606557377
L08__SPXL_SOXL__primary,stress,delay,,sortino_zero_mar,1.098288511276948,1.296433814274818
L08__SPXL_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.6363636363636364
L08__SPXL_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,0.03963483900321374,0.052589650855462966
L08__SPXL_SOXL__primary,stress,stress,stress_2022,win_rate,1.0,0.1
L08__SPXL_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-1.5737622730424834,-2.7080377045914843
L08__SPXL_SOXL__primary,severe,continuous,,win_rate,1.0,0.7575757575757576
L08__SPXL_SOXL__primary,severe,continuous,,sortino_zero_mar,1.2510009265628077,1.472341236714749
L08__SPXL_SOXL__primary,severe,evaluation,W1,win_rate,1.0,0.7692307692307693
L08__SPXL_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,1.763048433727575,2.039047278915475
L08__SPXL_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.5555555555555556
L08__SPXL_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,-0.26259735015801267,-0.29599048012732637
L08__SPXL_SOXL__primary,severe,evaluation,W3,win_rate,1.0,0.3333333333333333
L08__SPXL_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,0.27865848891395245,0.3081151613480501
L08__SPXL_SOXL__primary,severe,evaluation,W4,win_rate,1.0,0.8888888888888888
L08__SPXL_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,1.4817297754239587,2.1200760028915626
L08__SPXL_SOXL__primary,severe,evaluation,W5,win_rate,1.0,0.7058823529411765
L08__SPXL_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,0.6892440049109244,0.788322826972503
L08__SPXL_SOXL__primary,severe,evaluation,W6,win_rate,1.0,0.8461538461538461
L08__SPXL_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,3.1915321700219828,3.6214309350153053
L08__SPXL_SOXL__primary,severe,delay,,win_rate,1.0,0.6885245901639344
L08__SPXL_SOXL__primary,severe,delay,,sortino_zero_mar,0.9867853379068158,1.1720238330013835
L08__SPXL_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.6190476190476191
L08__SPXL_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,-0.07047735101779531,-0.0924959586656282
L08__SPXL_SOXL__primary,severe,stress,stress_2022,win_rate,1.0,0.1
L08__SPXL_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-1.6566993813149764,-2.8310993922536407
L09__SPXL_SOXL__primary,base,continuous,,win_rate,1.0,0.38181818181818183
L09__SPXL_SOXL__primary,base,continuous,,sortino_zero_mar,0.965922793279246,1.092791116218899
L09__SPXL_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.2857142857142857
L09__SPXL_SOXL__primary,base,evaluation,W1,sortino_zero_mar,3.282383987191759,3.5537285546859994
L09__SPXL_SOXL__primary,base,evaluation,W2,win_rate,1.0,0.5714285714285714
L09__SPXL_SOXL__primary,base,evaluation,W2,sortino_zero_mar,1.100998654216292,1.1694673001762685
L09__SPXL_SOXL__primary,base,evaluation,W3,win_rate,1.0,0.29411764705882354
L09__SPXL_SOXL__primary,base,evaluation,W3,sortino_zero_mar,-1.545105634470805,-1.649643727309023
L09__SPXL_SOXL__primary,base,evaluation,W4,win_rate,1.0,0.3333333333333333
L09__SPXL_SOXL__primary,base,evaluation,W4,sortino_zero_mar,3.831542535885455,5.011982723704523
L09__SPXL_SOXL__primary,base,evaluation,W5,win_rate,1.0,0.375
L09__SPXL_SOXL__primary,base,evaluation,W5,sortino_zero_mar,-0.582737582550012,-0.633450861021437
L09__SPXL_SOXL__primary,base,evaluation,W6,win_rate,1.0,0.18181818181818182
L09__SPXL_SOXL__primary,base,evaluation,W6,sortino_zero_mar,1.2575539129201483,1.431247417293248
L09__SPXL_SOXL__primary,base,delay,,win_rate,1.0,0.41818181818181815
L09__SPXL_SOXL__primary,base,delay,,sortino_zero_mar,0.9820410988078233,1.0994558777702148
L09__SPXL_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.5555555555555556
L09__SPXL_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,1.6123075522893056,2.0871275900987243
L09__SPXL_SOXL__primary,base,stress,stress_2022,win_rate,1.0,0.28125
L09__SPXL_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-2.2511189307539343,-3.3737447938771408
L09__SPXL_SOXL__primary,stress,continuous,,win_rate,1.0,0.36363636363636365
L09__SPXL_SOXL__primary,stress,continuous,,sortino_zero_mar,0.9194578671588399,1.0376499903021625
L09__SPXL_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.2857142857142857
L09__SPXL_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,3.247234226194114,3.5052504980892496
L09__SPXL_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.5714285714285714
L09__SPXL_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,1.0699618721583304,1.1346448097014648
L09__SPXL_SOXL__primary,stress,evaluation,W3,win_rate,1.0,0.23529411764705882
L09__SPXL_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,-1.615045407989854,-1.72073398625564
L09__SPXL_SOXL__primary,stress,evaluation,W4,win_rate,1.0,0.3333333333333333
L09__SPXL_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,3.8158900113717156,4.975608169853865
L09__SPXL_SOXL__primary,stress,evaluation,W5,win_rate,1.0,0.375
L09__SPXL_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,-0.6260602417821923,-0.6792822770445001
L09__SPXL_SOXL__primary,stress,evaluation,W6,win_rate,1.0,0.18181818181818182
L09__SPXL_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,1.1897892484784038,1.3506255829724
L09__SPXL_SOXL__primary,stress,delay,,win_rate,1.0,0.41818181818181815
L09__SPXL_SOXL__primary,stress,delay,,sortino_zero_mar,0.9350056355672265,1.0441628332787307
L09__SPXL_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.5555555555555556
L09__SPXL_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,1.5986699798885398,2.055870238398862
L09__SPXL_SOXL__primary,stress,stress,stress_2022,win_rate,1.0,0.21875
L09__SPXL_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-2.341818475431167,-3.4818695432905447
L09__SPXL_SOXL__primary,severe,continuous,,win_rate,1.0,0.36363636363636365
L09__SPXL_SOXL__primary,severe,continuous,,sortino_zero_mar,0.8419771586167358,0.9463635959520182
L09__SPXL_SOXL__primary,severe,evaluation,W1,win_rate,1.0,0.2857142857142857
L09__SPXL_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,3.186995812620747,3.4240968359896238
L09__SPXL_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.5714285714285714
L09__SPXL_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,1.0185211647287709,1.0772401981559292
L09__SPXL_SOXL__primary,severe,evaluation,W3,win_rate,1.0,0.23529411764705882
L09__SPXL_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,-1.7316456897674914,-1.8371243901025232
L09__SPXL_SOXL__primary,severe,evaluation,W4,win_rate,1.0,0.3333333333333333
L09__SPXL_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,3.7892538847727155,4.914802553815202
L09__SPXL_SOXL__primary,severe,evaluation,W5,win_rate,1.0,0.375
L09__SPXL_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,-0.6973663792317193,-0.7544162759993126
L09__SPXL_SOXL__primary,severe,evaluation,W6,win_rate,1.0,0.18181818181818182
L09__SPXL_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,1.0773750674591238,1.2171765626615363
L09__SPXL_SOXL__primary,severe,delay,,win_rate,1.0,0.41818181818181815
L09__SPXL_SOXL__primary,severe,delay,,sortino_zero_mar,0.8561986714878242,0.9524164493008489
L09__SPXL_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.5
L09__SPXL_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,1.56230751218646,2.0038682599026747
L09__SPXL_SOXL__primary,severe,stress,stress_2022,win_rate,1.0,0.21875
L09__SPXL_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-2.49640954257796,-3.6566597939341863
L10__SPXL_SOXL__primary,base,continuous,,win_rate,1.0,0.816
L10__SPXL_SOXL__primary,base,continuous,,sortino_zero_mar,1.5474458559182587,1.7332832083882408
L10__SPXL_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.7368421052631579
L10__SPXL_SOXL__primary,base,evaluation,W1,sortino_zero_mar,1.6267873834147533,1.7867169713704993
L10__SPXL_SOXL__primary,base,evaluation,W2,win_rate,1.0,0.7692307692307693
L10__SPXL_SOXL__primary,base,evaluation,W2,sortino_zero_mar,0.5117968570951414,0.5435293408374183
L10__SPXL_SOXL__primary,base,evaluation,W3,win_rate,1.0,0.9090909090909091
L10__SPXL_SOXL__primary,base,evaluation,W3,sortino_zero_mar,0.16310449591308326,0.17660802901816963
L10__SPXL_SOXL__primary,base,evaluation,W4,win_rate,1.0,0.9090909090909091
